iteration,current_cost,best_cost,temperature
3508,954.704,826.89,120.794
3509,954.704,826.89,120.794
3510,954.704,826.89,120.794
3511,948.237,826.89,120.794
3512,948.237,826.89,120.794
3513,948.237,826.89,120.794
3514,948.237,826.89,120.794
3515,948.237,826.89,120.794
3516,948.237,826.89,120.794
3517,948.237,826.89,120.794
3518,948.237,826.89,120.794
3519,948.237,826.89,120.794
3520,964.227,826.89,120.794
3521,964.227,826.89,119.586
3522,964.227,826.89,119.586
3523,964.227,826.89,119.586
3524,964.227,826.89,119.586
3525,964.227,826.89,119.586
3526,963.032,826.89,119.586
3527,963.032,826.89,119.586
3528,959.577,826.89,119.586
3529,959.577,826.89,119.586
3530,953.052,826.89,119.586
3531,933.333,826.89,119.586
3532,933.333,826.89,119.586
3533,933.333,826.89,119.586
3534,933.333,826.89,119.586
3535,939.859,826.89,119.586
3536,939.859,826.89,119.586
3537,939.859,826.89,119.586
3538,939.859,826.89,119.586
3539,939.859,826.89,119.586
3540,939.859,826.89,119.586
3541,939.859,826.89,119.586
3542,939.859,826.89,119.586
3543,866.531,826.89,119.586
3544,866.531,826.89,119.586
3545,866.531,826.89,119.586
3546,866.531,826.89,119.586
3547,866.531,826.89,119.586
3548,866.531,826.89,119.586
3549,866.531,826.89,119.586
3550,866.531,826.89,119.586
3551,885.564,826.89,119.586
3552,885.564,826.89,119.586
3553,885.564,826.89,119.586
3554,885.564,826.89,119.586
3555,885.564,826.89,119.586
3556,885.564,826.89,119.586
3557,885.564,826.89,119.586
3558,885.564,826.89,119.586
3559,885.564,826.89,119.586
3560,885.564,826.89,119.586
3561,963.096,826.89,118.39
3562,963.096,826.89,118.39
3563,963.096,826.89,118.39
3564,963.096,826.89,118.39
3565,963.096,826.89,118.39
3566,963.096,826.89,118.39
3567,888.901,826.89,118.39
3568,888.901,826.89,118.39
3569,885.564,826.89,118.39
3570,885.564,826.89,118.39
3571,1006.06,826.89,118.39
3572,1006.06,826.89,118.39
3573,1006.06,826.89,118.39
3574,885.564,826.89,118.39
3575,885.564,826.89,118.39
3576,885.564,826.89,118.39
3577,885.564,826.89,118.39
3578,885.564,826.89,118.39
3579,885.564,826.89,118.39
3580,885.564,826.89,118.39
3581,885.564,826.89,118.39
3582,885.564,826.89,118.39
3583,885.564,826.89,118.39
3584,885.564,826.89,118.39
3585,885.564,826.89,118.39
3586,885.564,826.89,118.39
3587,885.564,826.89,118.39
3588,885.564,826.89,118.39
3589,885.564,826.89,118.39
3590,885.564,826.89,118.39
3591,963.787,826.89,118.39
3592,963.787,826.89,118.39
3593,963.787,826.89,118.39
3594,967.123,826.89,118.39
3595,967.123,826.89,118.39
3596,963.787,826.89,118.39
3597,963.787,826.89,118.39
3598,963.787,826.89,118.39
3599,963.787,826.89,118.39
3600,963.787,826.89,118.39
3601,963.787,826.89,117.206
3602,885.564,826.89,117.206
3603,885.564,826.89,117.206
3604,885.564,826.89,117.206
3605,885.564,826.89,117.206
3606,885.564,826.89,117.206
3607,885.564,826.89,117.206
3608,885.564,826.89,117.206
3609,885.564,826.89,117.206
3610,885.564,826.89,117.206
3611,885.564,826.89,117.206
3612,885.564,826.89,117.206
3613,885.564,826.89,117.206
3614,885.564,826.89,117.206
3615,885.564,826.89,117.206
3616,885.564,826.89,117.206
3617,885.564,826.89,117.206
3618,885.564,826.89,117.206
3619,881.961,826.89,117.206
3620,881.961,826.89,117.206
3621,881.961,826.89,117.206
3622,881.961,826.89,117.206
3623,881.961,826.89,117.206
3624,881.961,826.89,117.206
3625,881.961,826.89,117.206
3626,881.961,826.89,117.206
3627,881.961,826.89,117.206
3628,881.961,826.89,117.206
3629,881.961,826.89,117.206
3630,881.961,826.89,117.206
3631,881.961,826.89,117.206
3632,881.961,826.89,117.206
3633,881.961,826.89,117.206
3634,881.961,826.89,117.206
3635,881.961,826.89,117.206
3636,881.961,826.89,117.206
3637,881.961,826.89,117.206
3638,881.961,826.89,117.206
3639,881.961,826.89,117.206
3640,881.961,826.89,117.206
3641,1643.24,826.89,248.067
3642,1643.24,826.89,248.067
3643,1272.24,826.89,248.067
3644,1273.19,826.89,248.067
3645,1273.19,826.89,248.067
3646,1273.19,826.89,248.067
3647,1273.19,826.89,248.067
3648,1273.19,826.89,248.067
3649,1273.19,826.89,248.067
3650,1273.19,826.89,248.067
3651,1371.9,826.89,248.067
3652,1371.9,826.89,248.067
3653,1371.9,826.89,248.067
3654,1371.9,826.89,248.067
3655,1273.19,826.89,248.067
3656,1273.19,826.89,248.067
3657,1273.19,826.89,248.067
3658,1273.19,826.89,248.067
3659,1273.19,826.89,248.067
3660,1273.19,826.89,248.067
3661,1273.19,826.89,248.067
3662,1273.19,826.89,248.067
3663,1273.19,826.89,248.067
3664,1273.19,826.89,248.067
3665,1273.19,826.89,248.067
3666,1273.19,826.89,248.067
3667,1273.19,826.89,248.067
3668,1263.34,826.89,248.067
3669,1263.34,826.89,248.067
3670,1263.34,826.89,248.067
3671,1263.34,826.89,248.067
3672,1263.34,826.89,248.067
3673,1315.18,826.89,248.067
3674,1315.18,826.89,248.067
3675,1315.18,826.89,248.067
3676,1315.18,826.89,248.067
3677,1389.1,826.89,248.067
3678,1389.1,826.89,248.067
3679,1389.1,826.89,248.067
3680,1398.96,826.89,248.067
3681,1398.96,826.89,245.586
3682,1398.96,826.89,245.586
3683,1398.96,826.89,245.586
3684,1398.96,826.89,245.586
3685,1008.49,826.89,245.586
3686,1008.49,826.89,245.586
3687,998.635,826.89,245.586
3688,998.635,826.89,245.586
3689,998.635,826.89,245.586
3690,976.348,826.89,245.586
3691,976.348,826.89,245.586
3692,976.348,826.89,245.586
3693,976.348,826.89,245.586
3694,976.348,826.89,245.586
3695,976.348,826.89,245.586
3696,976.348,826.89,245.586
3697,976.348,826.89,245.586
3698,976.348,826.89,245.586
3699,976.348,826.89,245.586
3700,976.348,826.89,245.586
3701,976.348,826.89,245.586
3702,976.348,826.89,245.586
3703,949.211,826.89,245.586
3704,931.092,826.89,245.586
3705,931.092,826.89,245.586
3706,931.092,826.89,245.586
3707,931.092,826.89,245.586
3708,931.092,826.89,245.586
3709,931.092,826.89,245.586
3710,931.092,826.89,245.586
3711,931.092,826.89,245.586
3712,931.092,826.89,245.586
3713,931.092,826.89,245.586
3714,931.092,826.89,245.586
3715,948.674,826.89,245.586
3716,948.674,826.89,245.586
3717,948.674,826.89,245.586
3718,948.674,826.89,245.586
3719,948.674,826.89,245.586
3720,948.674,826.89,245.586
3721,948.674,826.89,243.13
3722,948.674,826.89,243.13
3723,937.617,826.89,243.13
3724,937.617,826.89,243.13
3725,937.617,826.89,243.13
3726,937.617,826.89,243.13
3727,937.617,826.89,243.13
3728,1068.86,826.89,243.13
3729,1068.86,826.89,243.13
3730,1068.86,826.89,243.13
3731,1068.86,826.89,243.13
3732,1068.86,826.89,243.13
3733,1071.17,826.89,243.13
3734,1071.17,826.89,243.13
3735,1071.17,826.89,243.13
3736,1071.17,826.89,243.13
3737,1071.17,826.89,243.13
3738,1071.17,826.89,243.13
3739,1071.17,826.89,243.13
3740,1020.38,826.89,243.13
3741,931.763,826.89,243.13
3742,931.763,826.89,243.13
3743,931.763,826.89,243.13
3744,931.763,826.89,243.13
3745,931.763,826.89,243.13
3746,931.763,826.89,243.13
3747,992.237,826.89,243.13
3748,992.237,826.89,243.13
3749,992.237,826.89,243.13
3750,992.237,826.89,243.13
3751,992.237,826.89,243.13
3752,992.237,826.89,243.13
3753,992.237,826.89,243.13
3754,992.237,826.89,243.13
3755,992.237,826.89,243.13
3756,992.237,826.89,243.13
3757,925.248,826.89,243.13
3758,925.248,826.89,243.13
3759,925.248,826.89,243.13
3760,925.248,826.89,243.13
3761,925.248,826.89,240.699
3762,925.248,826.89,240.699
3763,925.248,826.89,240.699
3764,925.248,826.89,240.699
3765,925.248,826.89,240.699
3766,925.248,826.89,240.699
3767,1250.44,826.89,240.699
3768,1250.44,826.89,240.699
3769,1250.44,826.89,240.699
3770,1250.44,826.89,240.699
3771,1235.17,826.89,240.699
3772,1235.17,826.89,240.699
3773,1248.42,826.89,240.699
3774,1248.42,826.89,240.699
3775,1248.42,826.89,240.699
3776,1248.42,826.89,240.699
3777,1248.42,826.89,240.699
3778,1226.46,826.89,240.699
3779,1226.46,826.89,240.699
3780,916.537,826.89,240.699
3781,1001.8,826.89,240.699
3782,977.053,826.89,240.699
3783,977.053,826.89,240.699
3784,977.053,826.89,240.699
3785,977.053,826.89,240.699
3786,977.053,826.89,240.699
3787,977.053,826.89,240.699
3788,884.246,826.89,240.699
3789,884.246,826.89,240.699
3790,884.246,826.89,240.699
3791,884.246,826.89,240.699
3792,884.246,826.89,240.699
3793,884.246,826.89,240.699
3794,884.246,826.89,240.699
3795,884.246,826.89,240.699
3796,884.246,826.89,240.699
3797,884.246,826.89,240.699
3798,884.246,826.89,240.699
3799,884.246,826.89,240.699
3800,884.246,826.89,240.699
3801,884.246,826.89,238.292
3802,884.246,826.89,238.292
3803,884.246,826.89,238.292
3804,884.246,826.89,238.292
3805,884.246,826.89,238.292
3806,884.246,826.89,238.292
3807,898.566,826.89,238.292
3808,898.566,826.89,238.292
3809,898.566,826.89,238.292
3810,898.566,826.89,238.292
3811,891.305,826.89,238.292
3812,891.305,826.89,238.292
3813,886.837,826.89,238.292
3814,886.837,826.89,238.292
3815,886.837,826.89,238.292
3816,886.837,826.89,238.292
3817,886.837,826.89,238.292
3818,969.524,826.89,238.292
3819,969.524,826.89,238.292
3820,969.524,826.89,238.292
3821,1014.58,826.89,238.292
3822,1011.25,826.89,238.292
3823,1011.25,826.89,238.292
3824,1011.25,826.89,238.292
3825,1011.25,826.89,238.292
3826,1011.25,826.89,238.292
3827,1011.25,826.89,238.292
3828,1011.25,826.89,238.292
3829,1011.25,826.89,238.292
3830,1011.25,826.89,238.292
3831,1011.25,826.89,238.292
3832,1011.25,826.89,238.292
3833,1011.25,826.89,238.292
3834,1011.25,826.89,238.292
3835,1011.25,826.89,238.292
3836,1011.25,826.89,238.292
3837,1011.25,826.89,238.292
3838,1011.25,826.89,238.292
3839,1011.25,826.89,238.292
3840,1011.25,826.89,238.292
3841,1011.25,826.89,235.909
3842,1011.25,826.89,235.909
3843,995.845,826.89,235.909
3844,986.602,826.89,235.909
3845,986.602,826.89,235.909
3846,949.009,826.89,235.909
3847,949.009,826.89,235.909
3848,907.776,826.89,235.909
3849,1059.99,826.89,235.909
3850,1067.8,826.89,235.909
3851,1053.48,826.89,235.909
3852,1053.48,826.89,235.909
3853,1088.69,826.89,235.909
3854,1088.69,826.89,235.909
3855,1091.22,826.89,235.909
3856,1091.22,826.89,235.909
3857,1091.22,826.89,235.909
3858,1091.22,826.89,235.909
3859,1091.22,826.89,235.909
3860,1091.22,826.89,235.909
3861,1088.69,826.89,235.909
3862,1088.69,826.89,235.909
3863,1103.01,826.89,235.909
3864,1103.01,826.89,235.909
3865,1103.01,826.89,235.909
3866,1103.01,826.89,235.909
3867,1103.01,826.89,235.909
3868,1103.01,826.89,235.909
3869,1103.32,826.89,235.909
3870,1103.32,826.89,235.909
3871,1121.25,826.89,235.909
3872,1206.72,826.89,235.909
3873,1206.72,826.89,235.909
3874,1065.43,826.89,235.909
3875,1065.43,826.89,235.909
3876,1065.43,826.89,235.909
3877,1065.43,826.89,235.909
3878,966.724,826.89,235.909
3879,966.724,826.89,235.909
3880,966.724,826.89,235.909
3881,966.724,826.89,233.55
3882,966.724,826.89,233.55
3883,966.724,826.89,233.55
3884,966.724,826.89,233.55
3885,955.667,826.89,233.55
3886,955.667,826.89,233.55
3887,1262.54,826.89,233.55
3888,1262.54,826.89,233.55
3889,1262.54,826.89,233.55
3890,983.245,826.89,233.55
3891,890.492,826.89,233.55
3892,890.492,826.89,233.55
3893,890.492,826.89,233.55
3894,890.492,826.89,233.55
3895,890.492,826.89,233.55
3896,890.492,826.89,233.55
3897,890.492,826.89,233.55
3898,890.492,826.89,233.55
3899,890.492,826.89,233.55
3900,890.492,826.89,233.55
3901,890.492,826.89,233.55
3902,890.492,826.89,233.55
3903,890.492,826.89,233.55
3904,890.492,826.89,233.55
3905,890.492,826.89,233.55
3906,890.492,826.89,233.55
3907,890.492,826.89,233.55
3908,890.492,826.89,233.55
3909,890.492,826.89,233.55
3910,890.492,826.89,233.55
3911,890.492,826.89,233.55
3912,890.492,826.89,233.55
3913,890.492,826.89,233.55
3914,890.492,826.89,233.55
3915,890.492,826.89,233.55
3916,1268.48,826.89,233.55
3917,1405.16,826.89,233.55
3918,1368.3,826.89,233.55
3919,1368.3,826.89,233.55
3920,1368.3,826.89,233.55
3921,1368.3,826.89,231.215
3922,1102.77,826.89,231.215
3923,1368.3,826.89,231.215
3924,1420.38,826.89,231.215
3925,1420.38,826.89,231.215
3926,1420.38,826.89,231.215
3927,1420.38,826.89,231.215
3928,1420.38,826.89,231.215
3929,1420.38,826.89,231.215
3930,1565.97,826.89,231.215
3931,1565.97,826.89,231.215
3932,1565.97,826.89,231.215
3933,1565.97,826.89,231.215
3934,1565.97,826.89,231.215
3935,1440.77,826.89,231.215
3936,1440.77,826.89,231.215
3937,1440.77,826.89,231.215
3938,1440.77,826.89,231.215
3939,1440.77,826.89,231.215
3940,1440.77,826.89,231.215
3941,1440.77,826.89,231.215
3942,1440.77,826.89,231.215
3943,1440.77,826.89,231.215
3944,1440.77,826.89,231.215
3945,1440.77,826.89,231.215
3946,1129.02,826.89,231.215
3947,1142.71,826.89,231.215
3948,1142.71,826.89,231.215
3949,1100.23,826.89,231.215
3950,1100.23,826.89,231.215
3951,1075.25,826.89,231.215
3952,1075.25,826.89,231.215
3953,1075.25,826.89,231.215
3954,1075.25,826.89,231.215
3955,1075.25,826.89,231.215
3956,1026.32,826.89,231.215
3957,1001.25,826.89,231.215
3958,1001.25,826.89,231.215
3959,1001.25,826.89,231.215
3960,1001.25,826.89,231.215
3961,1001.25,826.89,228.902
3962,1001.25,826.89,228.902
3963,1243.69,826.89,228.902
3964,1243.69,826.89,228.902
3965,1557.3,826.89,228.902
3966,1557.3,826.89,228.902
3967,1557.3,826.89,228.902
3968,1584.51,826.89,228.902
3969,1473.76,826.89,228.902
3970,1473.76,826.89,228.902
3971,1473.76,826.89,228.902
3972,1473.76,826.89,228.902
3973,1465.7,826.89,228.902
3974,1465.7,826.89,228.902
3975,1465.7,826.89,228.902
3976,1465.7,826.89,228.902
3977,1465.7,826.89,228.902
3978,1465.7,826.89,228.902
3979,1250.76,826.89,228.902
3980,1250.76,826.89,228.902
3981,1250.76,826.89,228.902
3982,1529.34,826.89,228.902
3983,1529.34,826.89,228.902
3984,1529.34,826.89,228.902
3985,1527.3,826.89,228.902
3986,1527.3,826.89,228.902
3987,1527.3,826.89,228.902
3988,1280.62,826.89,228.902
3989,1280.62,826.89,228.902
3990,1280.62,826.89,228.902
3991,1280.62,826.89,228.902
3992,1280.62,826.89,228.902
3993,1280.62,826.89,228.902
3994,1280.62,826.89,228.902
3995,1280.62,826.89,228.902
3996,1345.5,826.89,228.902
3997,1059.7,826.89,228.902
3998,1059.7,826.89,228.902
3999,978.738,826.89,228.902
4000,978.738,826.89,228.902
4001,978.738,826.89,226.613
4002,978.738,826.89,226.613
4003,978.738,826.89,226.613
4004,925.599,826.89,226.613
4005,925.599,826.89,226.613
4006,925.599,826.89,226.613
4007,997.257,826.89,226.613
4008,997.257,826.89,226.613
4009,997.257,826.89,226.613
4010,997.257,826.89,226.613
4011,925.599,826.89,226.613
4012,925.599,826.89,226.613
4013,925.599,826.89,226.613
4014,925.599,826.89,226.613
4015,925.599,826.89,226.613
4016,925.599,826.89,226.613
4017,925.599,826.89,226.613
4018,925.599,826.89,226.613
4019,925.599,826.89,226.613
4020,925.599,826.89,226.613
4021,910.677,826.89,226.613
4022,910.677,826.89,226.613
4023,910.677,826.89,226.613
4024,910.677,826.89,226.613
4025,910.677,826.89,226.613
4026,910.677,826.89,226.613
4027,910.677,826.89,226.613
4028,910.677,826.89,226.613
4029,910.677,826.89,226.613
4030,1000.52,826.89,226.613
4031,1000.52,826.89,226.613
4032,1000.52,826.89,226.613
4033,1000.52,826.89,226.613
4034,1000.52,826.89,226.613
4035,1000.52,826.89,226.613
4036,1000.52,826.89,226.613
4037,992.704,826.89,226.613
4038,992.704,826.89,226.613
4039,992.704,826.89,226.613
4040,910.677,826.89,226.613
4041,910.677,826.89,224.347
4042,910.677,826.89,224.347
4043,910.677,826.89,224.347
4044,910.677,826.89,224.347
4045,910.677,826.89,224.347
4046,910.677,826.89,224.347
4047,910.677,826.89,224.347
4048,910.677,826.89,224.347
4049,910.677,826.89,224.347
4050,910.677,826.89,224.347
4051,1132.12,826.89,224.347
4052,1121.92,826.89,224.347
4053,1121.92,826.89,224.347
4054,1121.92,826.89,224.347
4055,1121.92,826.89,224.347
4056,1121.92,826.89,224.347
4057,1121.92,826.89,224.347
4058,1121.92,826.89,224.347
4059,1121.92,826.89,224.347
4060,1121.92,826.89,224.347
4061,1121.92,826.89,224.347
4062,1121.92,826.89,224.347
4063,1121.92,826.89,224.347
4064,1121.92,826.89,224.347
4065,1192.15,826.89,224.347
4066,1192.15,826.89,224.347
4067,1161.3,826.89,224.347
4068,1161.3,826.89,224.347
4069,1161.3,826.89,224.347
4070,1161.3,826.89,224.347
4071,1161.3,826.89,224.347
4072,1161.3,826.89,224.347
4073,1161.3,826.89,224.347
4074,1161.3,826.89,224.347
4075,1161.3,826.89,224.347
4076,1161.3,826.89,224.347
4077,933.292,826.89,224.347
4078,933.292,826.89,224.347
4079,933.292,826.89,224.347
4080,933.292,826.89,224.347
4081,933.292,826.89,222.104
4082,933.292,826.89,222.104
4083,933.292,826.89,222.104
4084,921.022,826.89,222.104
4085,921.022,826.89,222.104
4086,921.022,826.89,222.104
4087,921.022,826.89,222.104
4088,921.022,826.89,222.104
4089,921.022,826.89,222.104
4090,921.022,826.89,222.104
4091,921.022,826.89,222.104
4092,930.874,826.89,222.104
4093,1012.05,826.89,222.104
4094,1012.05,826.89,222.104
4095,1012.05,826.89,222.104
4096,1012.05,826.89,222.104
4097,1056.02,826.89,222.104
4098,1126.36,826.89,222.104
4099,1126.36,826.89,222.104
4100,1126.36,826.89,222.104
4101,1000.57,826.89,222.104
4102,1000.57,826.89,222.104
4103,1000.57,826.89,222.104
4104,1000.57,826.89,222.104
4105,1000.57,826.89,222.104
4106,1000.57,826.89,222.104
4107,1000.57,826.89,222.104
4108,1000.57,826.89,222.104
4109,1000.57,826.89,222.104
4110,1000.57,826.89,222.104
4111,1000.57,826.89,222.104
4112,1000.57,826.89,222.104
4113,1000.57,826.89,222.104
4114,1000.57,826.89,222.104
4115,1000.57,826.89,222.104
4116,1066.25,826.89,222.104
4117,1066.25,826.89,222.104
4118,1066.25,826.89,222.104
4119,980.205,826.89,222.104
4120,980.205,826.89,222.104
4121,980.205,826.89,219.883
4122,980.205,826.89,219.883
4123,980.205,826.89,219.883
4124,980.205,826.89,219.883
4125,980.205,826.89,219.883
4126,1000.57,826.89,219.883
4127,1000.57,826.89,219.883
4128,1000.57,826.89,219.883
4129,1000.57,826.89,219.883
4130,1000.57,826.89,219.883
4131,1000.57,826.89,219.883
4132,1000.57,826.89,219.883
4133,981.862,826.89,219.883
4134,981.862,826.89,219.883
4135,981.862,826.89,219.883
4136,981.862,826.89,219.883
4137,981.862,826.89,219.883
4138,1000.57,826.89,219.883
4139,1000.57,826.89,219.883
4140,1000.57,826.89,219.883
4141,1000.57,826.89,219.883
4142,1000.57,826.89,219.883
4143,1000.57,826.89,219.883
4144,1000.57,826.89,219.883
4145,1000.57,826.89,219.883
4146,1000.57,826.89,219.883
4147,1000.57,826.89,219.883
4148,1000.57,826.89,219.883
4149,1000.57,826.89,219.883
4150,990.906,826.89,219.883
4151,990.906,826.89,219.883
4152,990.906,826.89,219.883
4153,990.906,826.89,219.883
4154,990.906,826.89,219.883
4155,990.744,826.89,219.883
4156,970.279,826.89,219.883
4157,970.279,826.89,219.883
4158,967.781,826.89,219.883
4159,967.781,826.89,219.883
4160,952.449,826.89,219.883
4161,952.449,826.89,217.684
4162,952.449,826.89,217.684
4163,1253.25,826.89,217.684
4164,1253.25,826.89,217.684
4165,1253.25,826.89,217.684
4166,1353.05,826.89,217.684
4167,1353.05,826.89,217.684
4168,1353.05,826.89,217.684
4169,1276.91,826.89,217.684
4170,1276.91,826.89,217.684
4171,1056.32,826.89,217.684
4172,1056.32,826.89,217.684
4173,1056.32,826.89,217.684
4174,1056.32,826.89,217.684
4175,1056.32,826.89,217.684
4176,1056.32,826.89,217.684
4177,1056.32,826.89,217.684
4178,1056.32,826.89,217.684
4179,1056.32,826.89,217.684
4180,1056.32,826.89,217.684
4181,1056.32,826.89,217.684
4182,1056.32,826.89,217.684
4183,952.214,826.89,217.684
4184,952.214,826.89,217.684
4185,952.214,826.89,217.684
4186,952.214,826.89,217.684
4187,952.214,826.89,217.684
4188,952.214,826.89,217.684
4189,952.214,826.89,217.684
4190,952.214,826.89,217.684
4191,952.214,826.89,217.684
4192,952.214,826.89,217.684
4193,952.214,826.89,217.684
4194,952.214,826.89,217.684
4195,942.361,826.89,217.684
4196,942.361,826.89,217.684
4197,1222.34,826.89,217.684
4198,1222.34,826.89,217.684
4199,1342.93,826.89,217.684
4200,1342.93,826.89,217.684
4201,1342.93,826.89,215.507
4202,1342.93,826.89,215.507
4203,1014.87,826.89,215.507
4204,1014.87,826.89,215.507
4205,1014.87,826.89,215.507
4206,1014.87,826.89,215.507
4207,982.879,826.89,215.507
4208,982.879,826.89,215.507
4209,982.879,826.89,215.507
4210,982.879,826.89,215.507
4211,982.879,826.89,215.507
4212,982.879,826.89,215.507
4213,982.879,826.89,215.507
4214,982.879,826.89,215.507
4215,982.879,826.89,215.507
4216,982.879,826.89,215.507
4217,982.879,826.89,215.507
4218,982.879,826.89,215.507
4219,982.879,826.89,215.507
4220,982.879,826.89,215.507
4221,982.879,826.89,215.507
4222,982.879,826.89,215.507
4223,971.822,826.89,215.507
4224,971.822,826.89,215.507
4225,971.822,826.89,215.507
4226,971.822,826.89,215.507
4227,971.822,826.89,215.507
4228,971.822,826.89,215.507
4229,971.822,826.89,215.507
4230,971.822,826.89,215.507
4231,971.822,826.89,215.507
4232,971.822,826.89,215.507
4233,971.822,826.89,215.507
4234,971.822,826.89,215.507
4235,971.822,826.89,215.507
4236,971.822,826.89,215.507
4237,971.822,826.89,215.507
4238,971.822,826.89,215.507
4239,971.822,826.89,215.507
4240,971.822,826.89,215.507
4241,971.822,826.89,213.352
4242,971.822,826.89,213.352
4243,971.822,826.89,213.352
4244,971.822,826.89,213.352
4245,971.822,826.89,213.352
4246,971.822,826.89,213.352
4247,971.822,826.89,213.352
4248,971.822,826.89,213.352
4249,971.822,826.89,213.352
4250,971.822,826.89,213.352
4251,971.822,826.89,213.352
4252,971.822,826.89,213.352
4253,971.822,826.89,213.352
4254,971.822,826.89,213.352
4255,971.822,826.89,213.352
4256,971.822,826.89,213.352
4257,971.822,826.89,213.352
4258,971.822,826.89,213.352
4259,971.822,826.89,213.352
4260,971.822,826.89,213.352
4261,971.822,826.89,213.352
4262,971.822,826.89,213.352
4263,971.822,826.89,213.352
4264,971.822,826.89,213.352
4265,971.822,826.89,213.352
4266,971.822,826.89,213.352
4267,971.822,826.89,213.352
4268,999.048,826.89,213.352
4269,999.048,826.89,213.352
4270,999.048,826.89,213.352
4271,971.822,826.89,213.352
4272,965.297,826.89,213.352
4273,965.297,826.89,213.352
4274,965.297,826.89,213.352
4275,965.297,826.89,213.352
4276,965.297,826.89,213.352
4277,965.297,826.89,213.352
4278,965.297,826.89,213.352
4279,965.297,826.89,213.352
4280,965.297,826.89,213.352
4281,965.297,826.89,211.218
4282,965.297,826.89,211.218
4283,965.297,826.89,211.218
4284,971.822,826.89,211.218
4285,971.822,826.89,211.218
4286,971.822,826.89,211.218
4287,971.822,826.89,211.218
4288,971.822,826.89,211.218
4289,971.822,826.89,211.218
4290,971.822,826.89,211.218
4291,971.822,826.89,211.218
4292,971.822,826.89,211.218
4293,971.822,826.89,211.218
4294,971.822,826.89,211.218
4295,971.822,826.89,211.218
4296,971.822,826.89,211.218
4297,971.822,826.89,211.218
4298,971.822,826.89,211.218
4299,971.822,826.89,211.218
4300,971.822,826.89,211.218
4301,971.822,826.89,211.218
4302,971.822,826.89,211.218
4303,971.822,826.89,211.218
4304,971.822,826.89,211.218
4305,971.822,826.89,211.218
4306,971.822,826.89,211.218
4307,971.822,826.89,211.218
4308,1003.46,826.89,211.218
4309,1003.46,826.89,211.218
4310,1003.46,826.89,211.218
4311,1003.46,826.89,211.218
4312,938.374,826.89,211.218
4313,938.374,826.89,211.218
4314,938.374,826.89,211.218
4315,980.714,826.89,211.218
4316,980.714,826.89,211.218
4317,975.118,826.89,211.218
4318,1037.25,826.89,211.218
4319,1037.25,826.89,211.218
4320,1037.25,826.89,211.218
4321,1102.44,826.89,209.106
4322,1102.44,826.89,209.106
4323,1159.89,826.89,209.106
4324,1159.89,826.89,209.106
4325,1159.89,826.89,209.106
4326,1159.89,826.89,209.106
4327,1159.89,826.89,209.106
4328,1089.96,826.89,209.106
4329,1076.92,826.89,209.106
4330,1076.92,826.89,209.106
4331,1076.92,826.89,209.106
4332,1083.02,826.89,209.106
4333,1093.22,826.89,209.106
4334,1093.22,826.89,209.106
4335,1086.08,826.89,209.106
4336,1023.95,826.89,209.106
4337,1023.95,826.89,209.106
4338,1023.95,826.89,209.106
4339,1023.95,826.89,209.106
4340,1023.95,826.89,209.106
4341,965.788,826.89,209.106
4342,965.788,826.89,209.106
4343,962.949,826.89,209.106
4344,962.949,826.89,209.106
4345,962.949,826.89,209.106
4346,962.949,826.89,209.106
4347,962.949,826.89,209.106
4348,962.949,826.89,209.106
4349,962.949,826.89,209.106
4350,962.949,826.89,209.106
4351,967.053,826.89,209.106
4352,967.053,826.89,209.106
4353,1396.89,826.89,209.106
4354,1396.89,826.89,209.106
4355,967.053,826.89,209.106
4356,967.053,826.89,209.106
4357,967.053,826.89,209.106
4358,967.053,826.89,209.106
4359,967.053,826.89,209.106
4360,967.053,826.89,209.106
4361,1396.89,826.89,207.015
4362,1396.89,826.89,207.015
4363,1396.89,826.89,207.015
4364,1396.89,826.89,207.015
4365,1404.09,826.89,207.015
4366,1404.09,826.89,207.015
4367,944.153,826.89,207.015
4368,944.153,826.89,207.015
4369,944.153,826.89,207.015
4370,917.411,826.89,207.015
4371,917.411,826.89,207.015
4372,917.411,826.89,207.015
4373,917.411,826.89,207.015
4374,917.411,826.89,207.015
4375,917.411,826.89,207.015
4376,917.411,826.89,207.015
4377,917.411,826.89,207.015
4378,1013.48,826.89,207.015
4379,1013.48,826.89,207.015
4380,1013.48,826.89,207.015
4381,934.993,826.89,207.015
4382,934.993,826.89,207.015
4383,934.993,826.89,207.015
4384,934.993,826.89,207.015
4385,934.993,826.89,207.015
4386,934.993,826.89,207.015
4387,934.993,826.89,207.015
4388,934.993,826.89,207.015
4389,934.993,826.89,207.015
4390,1549.96,826.89,207.015
4391,1549.96,826.89,207.015
4392,1549.96,826.89,207.015
4393,1549.96,826.89,207.015
4394,1549.96,826.89,207.015
4395,1237.17,826.89,207.015
4396,1237.17,826.89,207.015
4397,1374.51,826.89,207.015
4398,1374.51,826.89,207.015
4399,1374.51,826.89,207.015
4400,1374.51,826.89,207.015
4401,1085.46,826.89,204.945
4402,1112.56,826.89,204.945
4403,1112.56,826.89,204.945
4404,993.113,826.89,204.945
4405,993.113,826.89,204.945
4406,993.113,826.89,204.945
4407,993.113,826.89,204.945
4408,993.113,826.89,204.945
4409,993.113,826.89,204.945
4410,993.113,826.89,204.945
4411,993.113,826.89,204.945
4412,993.113,826.89,204.945
4413,993.113,826.89,204.945
4414,993.113,826.89,204.945
